Store,Category,Item,Sale Price,Original or Current Price,URL
aafes,Apparel >> Men's,Hanes Mens Boxer Briefs Bonus Pack,$12.99 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Hanes-Mens-Boxer-Briefs-Bonus-Pack/540523
aafes,Apparel >> Men's,Hanes Mens Boxers Bonus Pack,$12.99 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Hanes-Mens-Boxers-Bonus-Pack/540521
aafes,Apparel >> Men's,Hanes Mens ComfortSoft Tagless Crewneck Undershirt Bonus Pack,$12.99 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Hanes-Mens-ComfortSoft-Tagless-Crewneck-Undershirt-Bonus-Pack/540527
aafes,Apparel >> Men's,Hanes Mens ComfortSoft Tagless White Tank Undershirt Bonus Pack,$12.99 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Hanes-Mens-ComfortSoft-Tagless-White-Tank-Undershirt-Bonus-Pack/540532
aafes,Apparel >> Men's,Hanes Mens Red Label Socks (14-pk.),$9.99 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Hanes-Mens-Red-Label-Socks-14pk/540761
aafes,Apparel >> Men's,Hanes Mens Red Label Value Sock Bonus Pack,$9.99 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Hanes-Mens-Red-Label-Value-Sock-Bonus-Pack/540536
aafes,Apparel >> Men's,Hanes Mens Tartan Boxer (7-pk.),$12.99 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Hanes-Mens-Tartan-Boxer-7pk/540760
aafes,Apparel >> Men's,Helly Hansen Mens Lifaloft Pullover (Assorted),$89.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Helly-Hansen-Mens-Lifaloft-Pullover-Assorted/540480
aafes,Apparel >> Men's,Isotoner Mens Slippers (Assorted),40% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Isotoner-Mens-Slippers-Assorted/540816
aafes,Apparel >> Men's,Jack Wolfskin Mens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Jack-Wolfskin-Mens-Apparel-Assorted/540238
aafes,Apparel >> Men's,Koolaburra by Ugg Mens Tipton Slippers,$39.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Koolaburra-by-Ugg-Mens-Tipton-Slippers/540506
aafes,Apparel >> Men's,Kuhl Burr Mens Jacket (Assorted),$69.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Kuhl-Burr-Mens-Jacket-Assorted/540477
aafes,Apparel >> Men's,Levi's Mens Jeans,$26.00-$36.00,,https://www.bfads.net/Item/AAFES-Black-Friday-Levis-Mens-Jeans/540416
aafes,Apparel >> Men's,Levis Mens Jeans,$26.00-$36.00,,https://www.bfads.net/Item/AAFES-Black-Friday-Levis-Mens-Jeans/540830
aafes,Apparel >> Men's,Mens Belts (Assorted),save 30%,,https://www.bfads.net/Item/AAFES-Black-Friday-Mens-Belts-Assorted/540741
aafes,Apparel >> Men's,Mens Inox Multi Bracelet Set,$14.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Mens-Inox-Multi-Bracelet-Set/540515
aafes,Apparel >> Men's,Mens Jewelry (Assorted),save 25%,,https://www.bfads.net/Item/AAFES-Black-Friday-Mens-Jewelry-Assorted/540962
aafes,Apparel >> Men's,Mens Sleepwear (Assorted),save 40%,,https://www.bfads.net/Item/AAFES-Black-Friday-Mens-Sleepwear-Assorted/540716
aafes,Apparel >> Men's,Mens Wallets (Assorted),save 30%,,https://www.bfads.net/Item/AAFES-Black-Friday-Mens-Wallets-Assorted/540740
aafes,Apparel >> Men's,Michael Kors Mens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Michael-Kors-Mens-Apparel-Assorted/540240
aafes,Apparel >> Men's,Nautica Mens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Nautica-Mens-Apparel-Assorted/540234
aafes,Apparel >> Men's,Perry Ellis Mens Robe,$17.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Perry-Ellis-Mens-Robe/540513
aafes,Apparel >> Men's,Polo Ralph Lauren Mens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Polo-Ralph-Lauren-Mens-Apparel-Assorted/540231
aafes,Apparel >> Men's,Prana Mens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Prana-Mens-Apparel-Assorted/540233
aafes,Apparel >> Men's,Realtree Mens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Realtree-Mens-Apparel-Assorted/540239
aafes,Apparel >> Men's,Spy Mens Sunglasses (Select),$29.99-$44.99,,https://www.bfads.net/Item/AAFES-Black-Friday-Spy-Mens-Sunglasses-Select/540728
aafes,Apparel >> Men's,Spyder Fleece Hoodie (Assorted),$25.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Spyder-Fleece-Hoodie-Assorted/540880
aafes,Apparel >> Men's,Spyder Joggers,$25.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Spyder-Joggers/540884
aafes,Apparel >> Men's,Spyder Mens Stellar Full Zip Jacket,$39.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Spyder-Mens-Stellar-Full-Zip-Jacket/540394
aafes,Apparel >> Men's,The North Face Mens Gordon Lyons Full Zip Jacket (Assorted),$49.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-The-North-Face-Mens-Gordon-Lyons-Full-Zip-Jacket-Assorted/540388
aafes,Apparel >> Men's,Ugg Ascot Mens Slippers,$69.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Ugg-Ascot-Mens-Slippers/540881
aafes,Apparel >> Men's,Under Armour Mens Sunglasses (Select),$29.99-$44.99,,https://www.bfads.net/Item/AAFES-Black-Friday-Under-Armour-Mens-Sunglasses-Select/540715
aafes,Apparel >> Men's,Van Heusen Mens Apparel,save 40%,,https://www.bfads.net/Item/AAFES-Black-Friday-Van-Heusen-Mens-Apparel/540729
aafes,Apparel >> Men's,Vineyard Vines Mens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Vineyard-Vines-Mens-Apparel-Assorted/540241
aafes,Apparel >> Shoes,Birckenstock Shoes (Assorted),save 20%,,https://www.bfads.net/Item/AAFES-Black-Friday-Birckenstock-Shoes-Assorted/540201
aafes,Apparel >> Shoes,New Balance Athletic Footwear (Assorted),Save $10,,https://www.bfads.net/Item/AAFES-Black-Friday-New-Balance-Athletic-Footwear-Assorted/540247
aafes,Apparel >> Shoes,UGG Womens Scuffette II Slippers (Black Glitter),$65.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-UGG-Womens-Scuffette-II-Slippers-Black-Glitter/540243
aafes,Apparel >> Shoes,UGG Womens Scuffette II Slippers (Silver Glitter),$65.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-UGG-Womens-Scuffette-II-Slippers-Silver-Glitter/540245
aafes,Apparel >> Shoes,UGG Womens Scuffette Slippers (Leopard),$65.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-UGG-Womens-Scuffette-Slippers-Leopard/540246
aafes,Apparel >> Shoes,UGG Womens Slippers,$65.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-UGG-Womens-Slippers/540242
aafes,Apparel >> Shoes,Vans (Select),Save $5,,https://www.bfads.net/Item/AAFES-Black-Friday-Vans-Select/540235
aafes,Apparel >> Shoes,Vans Mens Atwood Canvas Shoes (Assorted),Save $5,,https://www.bfads.net/Item/AAFES-Black-Friday-Vans-Mens-Atwood-Canvas-Shoes-Assorted/540237
aafes,Apparel >> Watches,Armitron Mens Watch (Assorted),$29.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Armitron-Mens-Watch-Assorted/540518
aafes,Apparel >> Watches,Bulova Watches (Assorted),save 30%,,https://www.bfads.net/Item/AAFES-Black-Friday-Bulova-Watches-Assorted/540975
aafes,Apparel >> Watches,Fossil Watches (Select),30% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Fossil-Watches-Select/540747
aafes,Apparel >> Watches,Fossil Watches (Select),Save 30%,,https://www.bfads.net/Item/AAFES-Black-Friday-Fossil-Watches-Select/540853
aafes,Apparel >> Watches,Guess Watches (Assorted),save $150.00,,https://www.bfads.net/Item/AAFES-Black-Friday-Guess-Watches-Assorted/540977
aafes,Apparel >> Watches,JBW Watches (Assorted),save 30%,,https://www.bfads.net/Item/AAFES-Black-Friday-JBW-Watches-Assorted/540956
aafes,Apparel >> Watches,Michael Kors Womens Stainless Steel Blair Chronograph,$99.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Michael-Kors-Womens-Stainless-Steel-Blair-Chronograph/540784
aafes,Apparel >> Watches,Michael Kors Womens Stainless Steel Taryn Three Hand Watch,$89.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Michael-Kors-Womens-Stainless-Steel-Taryn-Three-Hand-Watch/540781
aafes,Apparel >> Watches,Seiko & Longines Watches (Select),25% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Seiko-Longines-Watches-Select/540915
aafes,Apparel >> Watches,Tag Heuer Watches,save 25%,,https://www.bfads.net/Item/AAFES-Black-Friday-Tag-Heuer-Watches/540887
aafes,Apparel >> Watches,Watches (Select Brands),save 25%,,https://www.bfads.net/Item/AAFES-Black-Friday-Watches-Select-Brands/540203
aafes,Apparel >> Women's,AGB Womens Top (Assorted),$19.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-AGB-Womens-Top-Assorted/540719
aafes,Apparel >> Women's,Armani Exchange Womens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Armani-Exchange-Womens-Apparel-Assorted/540226
aafes,Apparel >> Women's,Armitron Womens Watch Set,$29.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Armitron-Womens-Watch-Set/540526
aafes,Apparel >> Women's,Bali Womens,40% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Bali-Womens/540727
aafes,Apparel >> Women's,Calvin Klein Womens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Calvin-Klein-Womens-Apparel-Assorted/540218
aafes,Apparel >> Women's,Chenault Womens Top (Assorted),$19.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Chenault-Womens-Top-Assorted/540720
aafes,Apparel >> Women's,Christies Womens Daywear (Assorted),40% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Christies-Womens-Daywear-Assorted/540738
aafes,Apparel >> Women's,Coach Womens Turnlock Tote Handbag,$146.99 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Coach-Womens-Turnlock-Tote-Handbag/540300
aafes,Apparel >> Women's,Columbia Womens Basin Butte Full Zip Fleece,$29.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Columbia-Womens-Basin-Butte-Full-Zip-Fleece/540403
aafes,Apparel >> Women's,Columbia Womens Benton Springs 1/2 Pullover,$19.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Columbia-Womens-Benton-Springs-12-Pullover/540396
aafes,Apparel >> Women's,Columbia Womens Benton Springs Full Zip Jacket,$19.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Columbia-Womens-Benton-Springs-Full-Zip-Jacket/540399
aafes,Apparel >> Women's,DKNY Womens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-DKNY-Womens-Apparel-Assorted/540212
aafes,Apparel >> Women's,Hanes Womens (Assorted),40% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Hanes-Womens-Assorted/540731
aafes,Apparel >> Women's,Isotoner Womens Slippers (Assorted),40% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Isotoner-Womens-Slippers-Assorted/540800
aafes,Apparel >> Women's,Jockey Womens Daywear (Assorted),40% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Jockey-Womens-Daywear-Assorted/540751
aafes,Apparel >> Women's,K Bell Womens Sherpa Slipper Socks (Assorted),$6.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-K-Bell-Womens-Sherpa-Slipper-Socks-Assorted/540540
aafes,Apparel >> Women's,Karl Lagerfeld Womens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Karl-Lagerfeld-Womens-Apparel-Assorted/540224
aafes,Apparel >> Women's,Levi's Womens Jeans,$29.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Levis-Womens-Jeans/540425
aafes,Apparel >> Women's,Levis Womens Jeans,$29.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Levis-Womens-Jeans/540803
aafes,Apparel >> Women's,Lucky Brand Womens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Lucky-Brand-Womens-Apparel-Assorted/540230
aafes,Apparel >> Women's,Lucky Brand Womens Apparel (Select),40% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Lucky-Brand-Womens-Apparel-Select/540429
aafes,Apparel >> Women's,Lucky Brand Womens Jeans (Assorted),Save 40%,,https://www.bfads.net/Item/AAFES-Black-Friday-Lucky-Brand-Womens-Jeans-Assorted/540815
aafes,Apparel >> Women's,Maidenform Shape Womens Daywear (Assorted),40% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Maidenform-Shape-Womens-Daywear-Assorted/540745
aafes,Apparel >> Women's,Maidenform Womens Daywear (Assorted),40% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Maidenform-Womens-Daywear-Assorted/540743
aafes,Apparel >> Women's,Michael Kors Womens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Michael-Kors-Womens-Apparel-Assorted/540214
aafes,Apparel >> Women's,Michael Kors Womens Pyper Two Hand Gold Tone Stainless Steel Watch (Rose Gold),$99.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Michael-Kors-Womens-Pyper-Two-Hand-Gold-Tone-Stainless-Steel-Watch-Rose-Gold/540444
aafes,Apparel >> Women's,Michael Kors Womens Sweater (Assorted),$39.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Michael-Kors-Womens-Sweater-Assorted/540534
aafes,Apparel >> Women's,Michael Kors Womens Sweater (Assorted),$39.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Michael-Kors-Womens-Sweater-Assorted/540821
aafes,Apparel >> Women's,PBX Pro Microstripe V Neck Tee,$7.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-PBX-Pro-Microstripe-V-Neck-Tee/540417
aafes,Apparel >> Women's,PBX Pro Womens High-Waisted Crop Pants,$7.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-PBX-Pro-Womens-HighWaisted-Crop-Pants/540415
aafes,Apparel >> Women's,PX Pro Seamless Bra,$7.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-PX-Pro-Seamless-Bra/540419
aafes,Apparel >> Women's,Playtex Womens Daywear (Assorted),40% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Playtex-Womens-Daywear-Assorted/540748
aafes,Apparel >> Women's,Prana Womens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Prana-Womens-Apparel-Assorted/540229
aafes,Apparel >> Women's,Rachel Roy Womens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Rachel-Roy-Womens-Apparel-Assorted/540209
aafes,Apparel >> Women's,Rene Rofe Womens Cozy Tosie Pajama Set,$12.49 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Rene-Rofe-Womens-Cozy-Tosie-Pajama-Set/540499
aafes,Apparel >> Women's,Rene Rofe Womens Frosted Fleece Shawl Robe,$12.49 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Rene-Rofe-Womens-Frosted-Fleece-Shawl-Robe/540497
aafes,Apparel >> Women's,Rene Rofe Womens Soft Plush Sleep Pant & cozy Sock Set,$7.49 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Rene-Rofe-Womens-Soft-Plush-Sleep-Pant-cozy-Sock-Set/540501
aafes,Apparel >> Women's,Skechers Womens Mid Quilted Lace Up Duck Boots (Assorted),$49.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Skechers-Womens-Mid-Quilted-Lace-Up-Duck-Boots-Assorted/540844
aafes,Apparel >> Women's,Skechers Womens Short Quilted Lace Up Duck Boots,$49.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Skechers-Womens-Short-Quilted-Lace-Up-Duck-Boots/540850
aafes,Apparel >> Women's,Steve Madden Cozy Cabin Socks (Assorted),$4.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Steve-Madden-Cozy-Cabin-Socks-Assorted/540542
aafes,Apparel >> Women's,The North Face Womens Crescent Full Zip Jacket,$49.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-The-North-Face-Womens-Crescent-Full-Zip-Jacket/540407
aafes,Apparel >> Women's,The North Face Womens Half Dome Pullover Hoodie,$29.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-The-North-Face-Womens-Half-Dome-Pullover-Hoodie/540405
aafes,Apparel >> Women's,The North Face Womens Mossbud Reversible Insulated Jacket,$89.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-The-North-Face-Womens-Mossbud-Reversible-Insulated-Jacket/540410
aafes,Apparel >> Women's,The North Face Womens Tamburello 2 Jacket,$59.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-The-North-Face-Womens-Tamburello-2-Jacket/540411
aafes,Apparel >> Women's,Tommy Hilfiger Womens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Tommy-Hilfiger-Womens-Apparel-Assorted/540220
aafes,Apparel >> Women's,Tommy Hilfiger Womens Sweater (Assorted),$24.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Tommy-Hilfiger-Womens-Sweater-Assorted/540825
aafes,Apparel >> Women's,Tommy Hilfiger Womens Sweater,$24.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Tommy-Hilfiger-Womens-Sweater/540535
aafes,Apparel >> Women's,True Religion Womens Denim (Select),40% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-True-Religion-Womens-Denim-Select/540430
aafes,Apparel >> Women's,True Religion Womens Jeans (Assorted),Save 40%,,https://www.bfads.net/Item/AAFES-Black-Friday-True-Religion-Womens-Jeans-Assorted/540807
aafes,Apparel >> Women's,Ugg Sienna Womens Rain Boots (Black Glossy),$49.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Ugg-Sienna-Womens-Rain-Boots-Black-Glossy/540885
aafes,Apparel >> Women's,Ugg Sienna Womens Rain Boots (Black),$49.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Ugg-Sienna-Womens-Rain-Boots-Black/540883
aafes,Apparel >> Women's,Ugg Womens Koolaburra Victoria Short Boots (Black),$59.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Ugg-Womens-Koolaburra-Victoria-Short-Boots-Black/540862
aafes,Apparel >> Women's,Ugg Womens Mini Bailey II Boots,$89.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Ugg-Womens-Mini-Bailey-II-Boots/540310
aafes,Apparel >> Women's,Ugg Womens Victoria Tall Boots,$69.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Ugg-Womens-Victoria-Tall-Boots/540865
aafes,Apparel >> Women's,Vanity Fair Womens Daywear (Assorted),40% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Vanity-Fair-Womens-Daywear-Assorted/540733
aafes,Apparel >> Women's,Vineyard Vines Womens Apparel (Assorted),save 35%,,https://www.bfads.net/Item/AAFES-Black-Friday-Vineyard-Vines-Womens-Apparel-Assorted/540222
aafes,Apparel >> Women's,Womens Sleepwear (Assorted),40% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Womens-Sleepwear-Assorted/540794
aafes,Apparel,Adidas Apparel (Assorted),save 25%,,https://www.bfads.net/Item/AAFES-Black-Friday-Adidas-Apparel-Assorted/540412
aafes,Apparel,Calvin Klein Sonoma Backpack,$69.99 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Calvin-Klein-Sonoma-Backpack/540298
aafes,Apparel,Champion Powerblend Fleece Pants,$15.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Champion-Powerblend-Fleece-Pants/540755
aafes,Apparel,Champion Powerblend Fleece Pullover Hoodie,$20.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Champion-Powerblend-Fleece-Pullover-Hoodie/540756
aafes,Apparel,Champion Powerblend Fleece Zip Hoodie,$20.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Champion-Powerblend-Fleece-Zip-Hoodie/540757
aafes,Apparel,Coach Horse and Carriage Jacquard City Tote,$139.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Coach-Horse-and-Carriage-Jacquard-City-Tote/540989
aafes,Apparel,Coach Naw Jaquard Kitt Messenger Crossbody,$69.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Coach-Naw-Jaquard-Kitt-Messenger-Crossbody/540987
aafes,Apparel,Coach Naw Jaquard Sutton Crossbody,$89.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Coach-Naw-Jaquard-Sutton-Crossbody/540988
aafes,Apparel,Columbia Horizon Ride Jacket,$50.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Columbia-Horizon-Ride-Jacket/540992
aafes,Apparel,Columbia Lightning Lift Jacket,$50.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Columbia-Lightning-Lift-Jacket/540993
aafes,Apparel,Juniors Denim Jeans & Overalls,Save 50%,,https://www.bfads.net/Item/AAFES-Black-Friday-Juniors-Denim-Jeans-Overalls/540796
aafes,Apparel,Juniors Denim Jeans or Denim Overalls,50% OFF,,https://www.bfads.net/Item/AAFES-Black-Friday-Juniors-Denim-Jeans-or-Denim-Overalls/540423
aafes,Apparel,Levi's Long Sleeve Thermal,$12.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Levis-Long-Sleeve-Thermal/540418
aafes,Apparel,Levis Graphic Thermal Top (Assorted),$12.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Levis-Graphic-Thermal-Top-Assorted/540827
aafes,Apparel,Michael Kors Jet Set Medium Pocket Multifunction Signature Tote,$98.99 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Michael-Kors-Jet-Set-Medium-Pocket-Multifunction-Signature-Tote/540991
aafes,Apparel,Michael Kors Rochelle Large Leather Satchel,$114.99 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Michael-Kors-Rochelle-Large-Leather-Satchel/540990
aafes,Apparel,Michael Kors Saylor Large Leather Tote,$99.99 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Michael-Kors-Saylor-Large-Leather-Tote/540302
aafes,Apparel,Nike Apparel (Assorted),save 25%,,https://www.bfads.net/Item/AAFES-Black-Friday-Nike-Apparel-Assorted/540413
aafes,Apparel,Nike Sunglasses (Assorted),$29.99 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Nike-Sunglasses-Assorted/540889
aafes,Apparel,The North Face Red Box Pullover Hoodie,$25.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-The-North-Face-Red-Box-Pullover-Hoodie/540848
aafes,Apparel,The North Face TKA Glacier Full Zip Jacket,$39.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-The-North-Face-TKA-Glacier-Full-Zip-Jacket/540851
aafes,Apparel,Under Armour Apparel (Assorted),save 25%,,https://www.bfads.net/Item/AAFES-Black-Friday-Under-Armour-Apparel-Assorted/540414
aafes,Apparel,Vans Basic Pullover Fleece,$25.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Vans-Basic-Pullover-Fleece/540420
aafes,Apparel,Vans Pullover Fleece Hoodie (Assorted),$25.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Vans-Pullover-Fleece-Hoodie-Assorted/540824
aafes,Appliances >> Dryers,Samsung 7.4-cu. ft. Electric Front Load Dryer (DVE52M7750V),$699.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Samsung-74cu-ft-Electric-Front-Load-Dryer-DVE52M7750V/540275
aafes,Appliances >> Dryers,Samsung 7.4-cu. ft. Integrated Controls Electric Dryer (DV8650),$699.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Samsung-74cu-ft-Integrated-Controls-Electric-Dryer-DV8650/540888
aafes,Appliances >> Dryers,Samsung 7.5-cu. ft. Electric Dryer (DV42H5000EW),$499.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Samsung-75cu-ft-Electric-Dryer-DV42H5000EW/540402
aafes,Appliances >> Dryers,Whirlpool 7.0-cu. ft. Top Load Electric Dryer w/ AutoDry Drying System (WED4850HW),$399.00 ,,https://www.bfads.net/Item/AAFES-Black-Friday-Whirlpool-70cu-ft-Top-Load-Electric-Dryer-w-AutoDry-Drying-System-WED4850HW/540408
